user_id,Deductive Reasoning,Mathematical Reasoning,Memorization,Perceptual Speed,Problem Sensitivity,Selective Attention,Speed of Closure,Time Sharing,Written Comprehension
5358124,-1.1861098854542858,,1.1612227904690875,,,0.17091700155255765,0.2973963329053814,0.2513796155281952,
5405863,,-0.5518128045864805,0.554308531767854,-0.6875999271737111,-0.16694158219858743,-0.27653584511013574,,0.6346845267328636,-0.9770391738486718
5407982,1.2302793644503953,,0.33612879314062866,,,-0.5510007170156335,0.5441599415500857,0.47118599330384026,
5431746,-0.8143576931612578,,0.6111601255834482,,,0.3153005452661959,0.05063272426067709,0.03157323775255009,
5474866,,-0.9770438215698801,-0.2765557127513886,-0.3866039843283037,0.41545613355151856,-0.4317242014332644,,-0.29901996178638357,-0.9770391738486718
5541850,,1.5743422803305174,0.8751891466137209,2.021363558434956,-0.8460398179384355,-0.5869125577563932,,0.6346845267328636,-0.9770391738486718
5547764,,0.7238802463637182,-0.06932869480952991,-0.3866039843283037,-0.42380213709186776,-0.35413002327170007,,-0.29901996178638357,0.34920329127592636
5548663,,-1.4022748385532797,-0.7393961763466558,-1.7912517176068719,1.8420355625923706,0.8873768273133297,,-2.1664289388248776,-0.9770391738486718
5553652,-1.1861098854542858,,-0.48896520418783007,,,0.17091700155255765,0.05063272426067709,0.47118599330384026,
5579113,0.48677497986433954,,-0.48896520418783007,,,0.026533457838919427,-1.429948927607549,0.2513796155281952,
5595745,-1.5578620777473136,,0.0610974606978091,,,0.17091700155255765,-1.9234761448969577,-1.2872650289013206,
5599120,-1.1861098854542858,,-0.21393387174501047,,,0.3153005452661959,1.5312143761289032,0.2513796155281952,
5616564,,1.9995732973139169,0.6286959663519548,0.5163838442079187,-0.8014141570583594,-0.5093183795948287,,0.6346845267328636,1.144948770350685
5668038,0.30089888371782564,,0.33612879314062866,,,0.026533457838919427,1.2844507674841987,-0.18823314002309502,
5699250,0.11502278757131174,,-0.7639965366306496,,,-0.1178500858747188,0.5441599415500857,-0.8476522733500303,
5747369,,0.5112647378720184,0.07543641005715195,0.5163838442079187,0.36876394537689045,-0.4317242014332644,,-0.29901996178638357,0.6144517843008459
5769072,,0.2986492293803186,-0.9657840963986108,-0.8882638890706495,0.6308736084491952,-0.27653584511013574,,-0.29901996178638357,0.34920329127592636
5779787,1.416155460596909,,1.1612227904690875,,,0.3153005452661959,1.2844507674841987,1.1306051266307755,
5837455,,-1.6148903470449794,-0.514576603376272,0.11505592041404211,-0.15151992319317903,0.11143504569768607,,1.5683890152521107,-0.9770391738486718
5855462,1.416155460596909,,-0.21393387174501047,,,0.3153005452661959,1.2844507674841987,0.9107987488551305,
5895685,-1.0002337893077717,,0.8861914580262679,,,0.3153005452661959,0.2973963329053814,0.9107987488551305,
5942259,-1.3719859816007995,,-1.0390278690734691,,,0.17091700155255765,-0.6896581016734359,0.03157323775255009,
5957089,,1.786957788822217,0.7973371985801377,0.8173797870533263,-0.6444367030392936,-0.121347488787007,,1.5683890152521107,1.6754457564005245
6055890,1.2302793644503953,,0.0610974606978091,,,0.3153005452661959,1.2844507674841987,-0.18823314002309502,
6070132,-0.44260550086823003,,-0.48896520418783007,,,0.3153005452661959,0.2973963329053814,1.1306051266307755,
6093166,0.8585271721573674,,1.1612227904690875,,,-0.5510007170156335,1.5312143761289032,-0.18823314002309502,
6192939,,-0.9770438215698801,-0.18362391487056667,0.6167158251563879,0.31987166715169674,0.34421758018237913,,0.6346845267328636,-0.18129369477391288
6254193,,-0.12658178760308095,-0.13179060788470687,0.21538790136251126,-0.20861427633803029,-0.27653584511013574,,-0.29901996178638357,0.6144517843008459
6270994,,0.2986492293803186,0.41738789614723837,0.4160518632594496,-0.38167021466474665,-0.27653584511013574,,1.5683890152521107,1.4101972633756048
6324100,1.0444032683038813,,0.33612879314062866,,,0.17091700155255765,0.5441599415500857,0.47118599330384026,
6450984,,-0.5518128045864805,0.06255908028003189,-1.6909197366584028,0.5907761961873508,-0.4317242014332644,,-0.29901996178638357,-0.9770391738486718
